TIME,PRECIP(mm),LOSS(mm),EXCESS(mm),DIRECT FLOW(m3/s),BASE FLOW(m3/s),TOTAL FLOW(m3/s),
   22,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   23,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   24,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   25,     0.30500000,     0.27450000,     0.03050000,     0.03322236,     0.00000000,     0.03322236,
   26,     0.30500000,     0.27450000,     0.03050000,     0.13658083,     0.00000000,     0.13658083,
   27,     0.30500000,     0.27450000,     0.03050000,     0.33545360,     0.00000000,     0.33545360,
   28,     0.30500000,     0.27450000,     0.03050000,     0.66721582,     0.00000000,     0.66721582,
   29,     0.30500000,     0.27450000,     0.03050000,     1.16739698,     0.00000000,     1.16739698,
   30,     0.30500000,     0.27450000,     0.03050000,     1.81569451,     0.00000000,     1.81569451,
   31,     0.30500000,     0.27450000,     0.03050000,     2.55627638,     0.00000000,     2.55627638,
   32,     0.30500000,     0.27450000,     0.03050000,     3.33607911,     0.00000000,     3.33607911,
   33,     0.30500000,     0.27450000,     0.03050000,     4.11588183,     0.00000000,     4.11588183,
   34,     0.30500000,     0.27450000,     0.03050000,     4.85646371,     0.00000000,     4.85646371,
   35,     0.30500000,     0.27450000,     0.03050000,     5.53429223,     0.00000000,     5.53429223,
   36,     0.30500000,     0.27450000,     0.03050000,     6.13690901,     0.00000000,     6.13690901,
   37,     0.30500000,     0.27450000,     0.03050000,     6.64262723,     0.00000000,     6.64262723,
   38,     0.30500000,     0.27450000,     0.03050000,     7.04498698,     0.00000000,     7.04498698,
   39,     0.30500000,     0.27450000,     0.03050000,     7.37028929,     0.00000000,     7.37028929,
   40,     0.30500000,     0.27450000,     0.03050000,     7.63745248,     0.00000000,     7.63745248,
   41,     0.30500000,     0.27450000,     0.03050000,     7.85708922,     0.00000000,     7.85708922,
   42,     0.30500000,     0.27450000,     0.03050000,     8.04304218,     0.00000000,     8.04304218,
   43,     0.30500000,     0.27450000,     0.03050000,     8.19711089,     0.00000000,     8.19711089,
   44,     0.30500000,     0.27450000,     0.03050000,     8.32349430,     0.00000000,     8.32349430,
   45,     0.30500000,     0.27450000,     0.03050000,     8.42772947,     0.00000000,     8.42772947,
   46,     0.30500000,     0.27450000,     0.03050000,     8.51350777,     0.00000000,     8.51350777,
   47,     0.30500000,     0.27450000,     0.03050000,     8.58498200,     0.00000000,     8.58498200,
   48,     0.30500000,     0.27450000,     0.03050000,     8.64335185,     0.00000000,     8.64335185,
   49,     0.00710000,     0.00639000,     0.00071000,     8.65912143,     0.00000000,     8.65912143,
   50,     0.00710000,     0.00639000,     0.00071000,     8.59785128,     0.00000000,     8.59785128,
   51,     0.00710000,     0.00639000,     0.00071000,     8.43636895,     0.00000000,     8.43636895,
   52,     0.00710000,     0.00639000,     0.00071000,     8.13964588,     0.00000000,     8.13964588,
   53,     0.00710000,     0.00639000,     0.00071000,     7.67348724,     0.00000000,     7.67348724,
   54,     0.00710000,     0.00639000,     0.00071000,     7.05896881,     0.00000000,     7.05896881,
   55,     0.00710000,     0.00639000,     0.00071000,     6.35099205,     0.00000000,     6.35099205,
   56,     0.00710000,     0.00639000,     0.00071000,     5.60193893,     0.00000000,     5.60193893,
   57,     0.00710000,     0.00639000,     0.00071000,     4.85076326,     0.00000000,     4.85076326,
   58,     0.00710000,     0.00639000,     0.00071000,     4.13604974,     0.00000000,     4.13604974,
   59,     0.00710000,     0.00639000,     0.00071000,     3.48152136,     0.00000000,     3.48152136,
   60,     0.00710000,     0.00639000,     0.00071000,     2.89934647,     0.00000000,     2.89934647,
   61,     0.00710000,     0.00639000,     0.00071000,     2.41070706,     0.00000000,     2.41070706,
   62,     0.00710000,     0.00639000,     0.00071000,     2.02191265,     0.00000000,     2.02191265,
   63,     0.00710000,     0.00639000,     0.00071000,     1.70741290,     0.00000000,     1.70741290,
   64,     0.00710000,     0.00639000,     0.00071000,     1.44877603,     0.00000000,     1.44877603,
   65,     0.00710000,     0.00639000,     0.00071000,     1.23563641,     0.00000000,     1.23563641,
   66,     0.00710000,     0.00639000,     0.00071000,     1.05447362,     0.00000000,     1.05447362,
   67,     0.00710000,     0.00639000,     0.00071000,     0.90399142,     0.00000000,     0.90399142,
   68,     0.00710000,     0.00639000,     0.00071000,     0.78055005,     0.00000000,     0.78055005,
   69,     0.00710000,     0.00639000,     0.00071000,     0.67874133,     0.00000000,     0.67874133,
   70,     0.00710000,     0.00639000,     0.00071000,     0.59495984,     0.00000000,     0.59495984,
   71,     0.00710000,     0.00639000,     0.00071000,     0.52514944,     0.00000000,     0.52514944,
   72,     0.00710000,     0.00639000,     0.00071000,     0.46813837,     0.00000000,     0.46813837,
   73,     0.03500000,     0.03150000,     0.00350000,     0.42408129,     0.00000000,     0.42408129,
   74,     0.03500000,     0.03150000,     0.00350000,     0.39477753,     0.00000000,     0.39477753,
   75,     0.03500000,     0.03150000,     0.00350000,     0.38097119,     0.00000000,     0.38097119,
   76,     0.03500000,     0.03150000,     0.00350000,     0.38463899,     0.00000000,     0.38463899,
   77,     0.03500000,     0.03150000,     0.00350000,     0.40853527,     0.00000000,     0.40853527,
   78,     0.03500000,     0.03150000,     0.00350000,     0.44958599,     0.00000000,     0.44958599,
   79,     0.03500000,     0.03150000,     0.00350000,     0.50232336,     0.00000000,     0.50232336,
   80,     0.03500000,     0.03150000,     0.00350000,     0.56135256,     0.00000000,     0.56135256,
   81,     0.03500000,     0.03150000,     0.00350000,     0.62245489,     0.00000000,     0.62245489,
   82,     0.03500000,     0.03150000,     0.00350000,     0.68177219,     0.00000000,     0.68177219,
   83,     0.03500000,     0.03150000,     0.00350000,     0.73643075,     0.00000000,     0.73643075,
   84,     0.03500000,     0.03150000,     0.00350000,     0.78529090,     0.00000000,     0.78529090,
   85,     0.03500000,     0.03150000,     0.00350000,     0.82636886,     0.00000000,     0.82636886,
   86,     0.03500000,     0.03150000,     0.00350000,     0.85907369,     0.00000000,     0.85907369,
   87,     0.03500000,     0.03150000,     0.00350000,     0.88567609,     0.00000000,     0.88567609,
   88,     0.03500000,     0.03150000,     0.00350000,     0.90786155,     0.00000000,     0.90786155,
   89,     0.03500000,     0.03150000,     0.00350000,     0.92660087,     0.00000000,     0.92660087,
   90,     0.03500000,     0.03150000,     0.00350000,     0.94316031,     0.00000000,     0.94316031,
   91,     0.03500000,     0.03150000,     0.00350000,     0.95725381,     0.00000000,     0.95725381,
   92,     0.03500000,     0.03150000,     0.00350000,     0.96881479,     0.00000000,     0.96881479,
   93,     0.03500000,     0.03150000,     0.00350000,     0.97834974,     0.00000000,     0.97834974,
   94,     0.03500000,     0.03150000,     0.00350000,     0.98619635,     0.00000000,     0.98619635,
   95,     0.03500000,     0.03150000,     0.00350000,     0.99273448,     0.00000000,     0.99273448,
   96,     0.03500000,     0.03150000,     0.00350000,     0.99807389,     0.00000000,     0.99807389,
   97,     0.00330000,     0.00297000,     0.00033000,     0.99903175,     0.00000000,     0.99903175,
   98,     0.00330000,     0.00297000,     0.00033000,     0.99191920,     0.00000000,     0.99191920,
   99,     0.00330000,     0.00297000,     0.00033000,     0.97424629,     0.00000000,     0.97424629,
  100,     0.00330000,     0.00297000,     0.00033000,     0.94226354,     0.00000000,     0.94226354,
  101,     0.00330000,     0.00297000,     0.00033000,     0.89232462,     0.00000000,     0.89232462,
  102,     0.00330000,     0.00297000,     0.00033000,     0.82665364,     0.00000000,     0.82665364,
  103,     0.00330000,     0.00297000,     0.00033000,     0.75108724,     0.00000000,     0.75108724,
  104,     0.00330000,     0.00297000,     0.00033000,     0.67119119,     0.00000000,     0.67119119,
  105,     0.00330000,     0.00297000,     0.00033000,     0.59110098,     0.00000000,     0.59110098,
  106,     0.00330000,     0.00297000,     0.00033000,     0.51491833,     0.00000000,     0.51491833,
  107,     0.00330000,     0.00297000,     0.00033000,     0.44515661,     0.00000000,     0.44515661,
  108,     0.00330000,     0.00297000,     0.00033000,     0.38311069,     0.00000000,     0.38311069,
  109,     0.00330000,     0.00297000,     0.00033000,     0.33103455,     0.00000000,     0.33103455,
  110,     0.00330000,     0.00297000,     0.00033000,     0.28959962,     0.00000000,     0.28959962,
  111,     0.00330000,     0.00297000,     0.00033000,     0.25608498,     0.00000000,     0.25608498,
  112,     0.00330000,     0.00297000,     0.00033000,     0.22852857,     0.00000000,     0.22852857,
  113,     0.00330000,     0.00297000,     0.00033000,     0.20582737,     0.00000000,     0.20582737,
  114,     0.00330000,     0.00297000,     0.00033000,     0.18654267,     0.00000000,     0.18654267,
  115,     0.00330000,     0.00297000,     0.00033000,     0.17052963,     0.00000000,     0.17052963,
  116,     0.00330000,     0.00297000,     0.00033000,     0.15739404,     0.00000000,     0.15739404,
  117,     0.00330000,     0.00297000,     0.00033000,     0.14656042,     0.00000000,     0.14656042,
  118,     0.00330000,     0.00297000,     0.00033000,     0.13764510,     0.00000000,     0.13764510,
  119,     0.00330000,     0.00297000,     0.00033000,     0.13021646,     0.00000000,     0.13021646,
  120,     0.00330000,     0.00297000,     0.00033000,     0.12414983,     0.00000000,     0.12414983,
  121,     0.09000000,     0.08100000,     0.00900000,     0.12858212,     0.00000000,     0.12858212,
  122,     0.09000000,     0.08100000,     0.00900000,     0.15383869,     0.00000000,     0.15383869,
  123,     0.09000000,     0.08100000,     0.00900000,     0.20696572,     0.00000000,     0.20696572,
  124,     0.09000000,     0.08100000,     0.00900000,     0.29843413,     0.00000000,     0.29843413,
  125,     0.09000000,     0.08100000,     0.00900000,     0.43829083,     0.00000000,     0.43829083,
  126,     0.09000000,     0.08100000,     0.00900000,     0.62063509,     0.00000000,     0.62063509,
  127,     0.09000000,     0.08100000,     0.00900000,     0.82955760,     0.00000000,     0.82955760,
  128,     0.09000000,     0.08100000,     0.00900000,     1.04991687,     0.00000000,     1.04991687,
  129,     0.09000000,     0.08100000,     0.00900000,     1.27049675,     0.00000000,     1.27049675,
  130,     0.09000000,     0.08100000,     0.00900000,     1.48011944,     0.00000000,     1.48011944,
  131,     0.09000000,     0.08100000,     0.00900000,     1.67201883,     0.00000000,     1.67201883,
  132,     0.09000000,     0.08100000,     0.00900000,     1.84265344,     0.00000000,     1.84265344,
  133,     0.09000000,     0.08100000,     0.00900000,     1.98585855,     0.00000000,     1.98585855,
  134,     0.09000000,     0.08100000,     0.00900000,     2.09979784,     0.00000000,     2.09979784,
  135,     0.09000000,     0.08100000,     0.00900000,     2.19193332,     0.00000000,     2.19193332,
  136,     0.09000000,     0.08100000,     0.00900000,     2.26763795,     0.00000000,     2.26763795,
  137,     0.09000000,     0.08100000,     0.00900000,     2.32992853,     0.00000000,     2.32992853,
  138,     0.09000000,     0.08100000,     0.00900000,     2.38273998,     0.00000000,     2.38273998,
  139,     0.09000000,     0.08100000,     0.00900000,     2.42653591,     0.00000000,     2.42653591,
  140,     0.09000000,     0.08100000,     0.00900000,     2.46246195,     0.00000000,     2.46246195,
  141,     0.09000000,     0.08100000,     0.00900000,     2.49209208,     0.00000000,     2.49209208,
  142,     0.09000000,     0.08100000,     0.00900000,     2.51647561,     0.00000000,     2.51647561,
  143,     0.09000000,     0.08100000,     0.00900000,     2.53679304,     0.00000000,     2.53679304,
  144,     0.09000000,     0.08100000,     0.00900000,     2.55338539,     0.00000000,     2.55338539,
  145,     0.12290000,     0.11061000,     0.01229000,     2.57067577,     0.00000000,     2.57067577,
  146,     0.12290000,     0.11061000,     0.01229000,     2.59310510,     0.00000000,     2.59310510,
  147,     0.12290000,     0.11061000,     0.01229000,     2.62386998,     0.00000000,     2.62386998,
  148,     0.12290000,     0.11061000,     0.01229000,     2.66742174,     0.00000000,     2.66742174,
  149,     0.12290000,     0.11061000,     0.01229000,     2.72773720,     0.00000000,     2.72773720,
  150,     0.12290000,     0.11061000,     0.01229000,     2.80298049,     0.00000000,     2.80298049,
  151,     0.12290000,     0.11061000,     0.01229000,     2.88723400,     0.00000000,     2.88723400,
  152,     0.12290000,     0.11061000,     0.01229000,     2.97493122,     0.00000000,     2.97493122,
  153,     0.12290000,     0.11061000,     0.01229000,     3.06202509,     0.00000000,     3.06202509,
  154,     0.12290000,     0.11061000,     0.01229000,     3.14436358,     0.00000000,     3.14436358,
  155,     0.12290000,     0.11061000,     0.01229000,     3.21961816,     0.00000000,     3.21961816,
  156,     0.12290000,     0.11061000,     0.01229000,     3.28644493,     0.00000000,     3.28644493,
  157,     0.12290000,     0.11061000,     0.01229000,     3.34250457,     0.00000000,     3.34250457,
  158,     0.12290000,     0.11061000,     0.01229000,     3.38710025,     0.00000000,     3.38710025,
  159,     0.12290000,     0.11061000,     0.01229000,     3.42310839,     0.00000000,     3.42310839,
  160,     0.12290000,     0.11061000,     0.01229000,     3.45258280,     0.00000000,     3.45258280,
  161,     0.12290000,     0.11061000,     0.01229000,     3.47666826,     0.00000000,     3.47666826,
  162,     0.12290000,     0.11061000,     0.01229000,     3.49685796,     0.00000000,     3.49685796,
  163,     0.12290000,     0.11061000,     0.01229000,     3.51347717,     0.00000000,     3.51347717,
  164,     0.12290000,     0.11061000,     0.01229000,     3.52711000,     0.00000000,     3.52711000,
  165,     0.12290000,     0.11061000,     0.01229000,     3.53835373,     0.00000000,     3.53835373,
  166,     0.12290000,     0.11061000,     0.01229000,     3.54760654,     0.00000000,     3.54760654,
  167,     0.12290000,     0.11061000,     0.01229000,     3.55531638,     0.00000000,     3.55531638,
  168,     0.12290000,     0.11061000,     0.01229000,     3.56161267,     0.00000000,     3.56161267,
  169,     0.34210000,     0.30789000,     0.03421000,     3.59069048,     0.00000000,     3.59069048,
  170,     0.34210000,     0.30789000,     0.03421000,     3.66925351,     0.00000000,     3.66925351,
  171,     0.34210000,     0.30789000,     0.03421000,     3.81571497,     0.00000000,     3.81571497,
  172,     0.34210000,     0.30789000,     0.03421000,     4.05709524,     0.00000000,     4.05709524,
  173,     0.34210000,     0.30789000,     0.03421000,     4.41898369,     0.00000000,     4.41898369,
  174,     0.34210000,     0.30789000,     0.03421000,     4.88692349,     0.00000000,     4.88692349,
  175,     0.34210000,     0.30789000,     0.03421000,     5.42082863,     0.00000000,     5.42082863,
  176,     0.34210000,     0.30789000,     0.03421000,     5.98262270,     0.00000000,     5.98262270,
  177,     0.34210000,     0.30789000,     0.03421000,     6.54418782,     0.00000000,     6.54418782,
  178,     0.34210000,     0.30789000,     0.03421000,     7.07736627,     0.00000000,     7.07736627,
  179,     0.34210000,     0.30789000,     0.03421000,     7.56532515,     0.00000000,     7.56532515,
  180,     0.34210000,     0.30789000,     0.03421000,     7.99911076,     0.00000000,     7.99911076,
  181,     0.34210000,     0.30789000,     0.03421000,     8.36313703,     0.00000000,     8.36313703,
  182,     0.34210000,     0.30789000,     0.03421000,     8.65276130,     0.00000000,     8.65276130,
  183,     0.34210000,     0.30789000,     0.03421000,     8.88690075,     0.00000000,     8.88690075,
  184,     0.34210000,     0.30789000,     0.03421000,     9.07915673,     0.00000000,     9.07915673,
  185,     0.34210000,     0.30789000,     0.03421000,     9.23715646,     0.00000000,     9.23715646,
  186,     0.34210000,     0.30789000,     0.03421000,     9.37084849,     0.00000000,     9.37084849,
  187,     0.34210000,     0.30789000,     0.03421000,     9.48157590,     0.00000000,     9.48157590,
  188,     0.34210000,     0.30789000,     0.03421000,     9.57240621,     0.00000000,     9.57240621,
  189,     0.34210000,     0.30789000,     0.03421000,     9.64731883,     0.00000000,     9.64731883,
  190,     0.34210000,     0.30789000,     0.03421000,     9.70896671,     0.00000000,     9.70896671,
  191,     0.34210000,     0.30789000,     0.03421000,     9.76033442,     0.00000000,     9.76033442,
  192,     0.34210000,     0.30789000,     0.03421000,     9.80228416,     0.00000000,     9.80228416,
  193,     0.09750000,     0.08775000,     0.00975000,     9.81029504,     0.00000000,     9.81029504,
  194,     0.09750000,     0.08775000,     0.00975000,     9.75592413,     0.00000000,     9.75592413,
  195,     0.09750000,     0.08775000,     0.00975000,     9.61997961,     0.00000000,     9.61997961,
  196,     0.09750000,     0.08775000,     0.00975000,     9.37354900,     0.00000000,     9.37354900,
  197,     0.09750000,     0.08775000,     0.00975000,     8.98850361,     0.00000000,     8.98850361,
  198,     0.09750000,     0.08775000,     0.00975000,     8.48202079,     0.00000000,     8.48202079,
  199,     0.09750000,     0.08775000,     0.00975000,     7.89914131,     0.00000000,     7.89914131,
  200,     0.09750000,     0.08775000,     0.00975000,     7.28281827,     0.00000000,     7.28281827,
  201,     0.09750000,     0.08775000,     0.00975000,     6.66496980,     0.00000000,     6.66496980,
  202,     0.09750000,     0.08775000,     0.00975000,     6.07724868,     0.00000000,     6.07724868,
  203,     0.09750000,     0.08775000,     0.00975000,     5.53905781,     0.00000000,     5.53905781,
  204,     0.09750000,     0.08775000,     0.00975000,     5.06038841,     0.00000000,     5.06038841,
  205,     0.09750000,     0.08775000,     0.00975000,     4.65863259,     0.00000000,     4.65863259,
  206,     0.09750000,     0.08775000,     0.00975000,     4.33897099,     0.00000000,     4.33897099,
  207,     0.09750000,     0.08775000,     0.00975000,     4.08041053,     0.00000000,     4.08041053,
  208,     0.09750000,     0.08775000,     0.00975000,     3.86781251,     0.00000000,     3.86781251,
  209,     0.09750000,     0.08775000,     0.00975000,     3.69266590,     0.00000000,     3.69266590,
  210,     0.09750000,     0.08775000,     0.00975000,     3.54386934,     0.00000000,     3.54386934,
  211,     0.09750000,     0.08775000,     0.00975000,     3.42031128,     0.00000000,     3.42031128,
  212,     0.09750000,     0.08775000,     0.00975000,     3.31895593,     0.00000000,     3.31895593,
  213,     0.09750000,     0.08775000,     0.00975000,     3.23536274,     0.00000000,     3.23536274,
  214,     0.09750000,     0.08775000,     0.00975000,     3.16657136,     0.00000000,     3.16657136,
  215,     0.09750000,     0.08775000,     0.00975000,     3.10925137,     0.00000000,     3.10925137,
  216,     0.09750000,     0.08775000,     0.00975000,     3.06244067,     0.00000000,     3.06244067,
  217,     0.02960000,     0.02664000,     0.00296000,     3.01637489,     0.00000000,     3.01637489,
  218,     0.02960000,     0.02664000,     0.00296000,     2.96154105,     0.00000000,     2.96154105,
  219,     0.02960000,     0.02664000,     0.00296000,     2.89099420,     0.00000000,     2.89099420,
  220,     0.02960000,     0.02664000,     0.00296000,     2.79522965,     0.00000000,     2.79522965,
  221,     0.02960000,     0.02664000,     0.00296000,     2.66593066,     0.00000000,     2.66593066,
  222,     0.02960000,     0.02664000,     0.00296000,     2.50661792,     0.00000000,     2.50661792,
  223,     0.02960000,     0.02664000,     0.00296000,     2.32942490,     0.00000000,     2.32942490,
  224,     0.02960000,     0.02664000,     0.00296000,     2.14572068,     0.00000000,     2.14572068,
  225,     0.02960000,     0.02664000,     0.00296000,     1.96371867,     0.00000000,     1.96371867,
  226,     0.02960000,     0.02664000,     0.00296000,     1.79192831,     0.00000000,     1.79192831,
  227,     0.02960000,     0.02664000,     0.00296000,     1.63499639,     0.00000000,     1.63499639,
  228,     0.02960000,     0.02664000,     0.00296000,     1.49569644,     0.00000000,     1.49569644,
  229,     0.02960000,     0.02664000,     0.00296000,     1.37885644,     0.00000000,     1.37885644,
  230,     0.02960000,     0.02664000,     0.00296000,     1.28591451,     0.00000000,     1.28591451,
  231,     0.02960000,     0.02664000,     0.00296000,     1.21090443,     0.00000000,     1.21090443,
  232,     0.02960000,     0.02664000,     0.00296000,     1.14957755,     0.00000000,     1.14957755,
  233,     0.02960000,     0.02664000,     0.00296000,     1.09957124,     0.00000000,     1.09957124,
  234,     0.02960000,     0.02664000,     0.00296000,     1.05780379,     0.00000000,     1.05780379,
  235,     0.02960000,     0.02664000,     0.00296000,     1.02350456,     0.00000000,     1.02350456,
  236,     0.02960000,     0.02664000,     0.00296000,     0.99536871,     0.00000000,     0.99536871,
  237,     0.02960000,     0.02664000,     0.00296000,     0.97216357,     0.00000000,     0.97216357,
  238,     0.02960000,     0.02664000,     0.00296000,     0.95306736,     0.00000000,     0.95306736,
  239,     0.02960000,     0.02664000,     0.00296000,     0.93715555,     0.00000000,     0.93715555,
  240,     0.02960000,     0.02664000,     0.00296000,     0.92416108,     0.00000000,     0.92416108,
  241,     0.01120000,     0.01008000,     0.00112000,     0.91142229,     0.00000000,     0.91142229,
  242,     0.01120000,     0.01008000,     0.00112000,     0.89635271,     0.00000000,     0.89635271,
  243,     0.01130000,     0.01017000,     0.00113000,     0.87707269,     0.00000000,     0.87707269,
  244,     0.01120000,     0.01008000,     0.00112000,     0.85099998,     0.00000000,     0.85099998,
  245,     0.01130000,     0.01017000,     0.00113000,     0.81588525,     0.00000000,     0.81588525,
  246,     0.01120000,     0.01008000,     0.00112000,     0.77268113,     0.00000000,     0.77268113,
  247,     0.01130000,     0.01017000,     0.00113000,     0.72468015,     0.00000000,     0.72468015,
  248,     0.01120000,     0.01008000,     0.00112000,     0.67494710,     0.00000000,     0.67494710,
  249,     0.01130000,     0.01017000,     0.00113000,     0.62569914,     0.00000000,     0.62569914,
  250,     0.01130000,     0.01017000,     0.00113000,     0.57923937,     0.00000000,     0.57923937,
  251,     0.01120000,     0.01008000,     0.00112000,     0.53681282,     0.00000000,     0.53681282,
  252,     0.01130000,     0.01017000,     0.00113000,     0.49916473,     0.00000000,     0.49916473,
  253,     0.01120000,     0.01008000,     0.00112000,     0.46760598,     0.00000000,     0.46760598,
  254,     0.01130000,     0.01017000,     0.00113000,     0.44251902,     0.00000000,     0.44251902,
  255,     0.01120000,     0.01008000,     0.00112000,     0.42226821,     0.00000000,     0.42226821,
  256,     0.01120000,     0.01008000,     0.00112000,     0.40569545,     0.00000000,     0.40569545,
  257,     0.01130000,     0.01017000,     0.00113000,     0.39217534,     0.00000000,     0.39217534,
  258,     0.01120000,     0.01008000,     0.00112000,     0.38087247,     0.00000000,     0.38087247,
  259,     0.01120000,     0.01008000,     0.00112000,     0.37156452,     0.00000000,     0.37156452,
  260,     0.01130000,     0.01017000,     0.00113000,     0.36391557,     0.00000000,     0.36391557,
  261,     0.01120000,     0.01008000,     0.00112000,     0.35759777,     0.00000000,     0.35759777,
  262,     0.01120000,     0.01008000,     0.00112000,     0.35237741,     0.00000000,     0.35237741,
  263,     0.01130000,     0.01017000,     0.00113000,     0.34802027,     0.00000000,     0.34802027,
  264,     0.01120000,     0.01008000,     0.00112000,     0.34446718,     0.00000000,     0.34446718,
  265,     0.57330000,     0.51547632,     0.05782368,     0.40328747,     0.00000000,     0.40328747,
  266,     0.57330000,     0.51152007,     0.06177993,     0.59731834,     0.00000000,     0.59731834,
  267,     0.57330000,     0.50694534,     0.06635466,     0.98342146,     0.00000000,     0.98342146,
  268,     0.57330000,     0.50243170,     0.07086830,     1.64473115,     0.00000000,     1.64473115,
  269,     0.57330000,     0.49797808,     0.07532192,     2.66622534,     0.00000000,     2.66622534,
  270,     0.57330000,     0.49358341,     0.07971659,     4.03423374,     0.00000000,     4.03423374,
  271,     0.57330000,     0.48924666,     0.08405334,     5.66693030,     0.00000000,     5.66693030,
  272,     0.57330000,     0.48496682,     0.08833318,     7.47961466,     0.00000000,     7.47961466,
  273,     0.57330000,     0.48074289,     0.09255711,     9.40503824,     0.00000000,     9.40503824,
  274,     0.57330000,     0.47657390,     0.09672610,    11.36965831,     0.00000000,    11.36965831,
  275,     0.57330000,     0.47245891,     0.10084109,    13.32310624,     0.00000000,    13.32310624,
  276,     0.57330000,     0.46839699,     0.10490301,    15.23184015,     0.00000000,    15.23184015,
  277,     0.57330000,     0.46438723,     0.10891277,    17.04317821,     0.00000000,    17.04317821,
  278,     0.57330000,     0.46042873,     0.11287127,    18.72981368,     0.00000000,    18.72981368,
  279,     0.57330000,     0.45652064,     0.11677936,    20.32423670,     0.00000000,    20.32423670,
  280,     0.57330000,     0.45266209,     0.12063791,    21.84871131,     0.00000000,    21.84871131,
  281,     0.57330000,     0.44885226,     0.12444774,    23.31326795,     0.00000000,    23.31326795,
  282,     0.57330000,     0.44509032,     0.12820968,    24.73586928,     0.00000000,    24.73586928,
  283,     0.57330000,     0.44137548,     0.13192452,    26.11419461,     0.00000000,    26.11419461,
  284,     0.57330000,     0.43770696,     0.13559304,    27.45099765,     0.00000000,    27.45099765,
  285,     0.57330000,     0.43408398,     0.13921602,    28.75219881,     0.00000000,    28.75219881,
  286,     0.57330000,     0.43050580,     0.14279420,    30.02115605,     0.00000000,    30.02115605,
  287,     0.57330000,     0.42697168,     0.14632832,    31.26273262,     0.00000000,    31.26273262,
  288,     0.57330000,     0.42348090,     0.14981910,    32.47695840,     0.00000000,    32.47695840,
  289,     0.16330000,     0.11999239,     0.04330761,    33.54762466,     0.00000000,    33.54762466,
  290,     0.16330000,     0.11971361,     0.04358639,    34.33975376,     0.00000000,    34.33975376,
  291,     0.16330000,     0.11943579,     0.04386421,    34.75650871,     0.00000000,    34.75650871,
  292,     0.16330000,     0.11915894,     0.04414106,    34.65529314,     0.00000000,    34.65529314,
  293,     0.16330000,     0.11888305,     0.04441695,    33.89489239,     0.00000000,    33.89489239,
  294,     0.16330000,     0.11860812,     0.04469188,    32.53338722,     0.00000000,    32.53338722,
  295,     0.16330000,     0.11833414,     0.04496586,    30.75779679,     0.00000000,    30.75779679,
  296,     0.16330000,     0.11806111,     0.04523889,    28.75149174,     0.00000000,    28.75149174,
  297,     0.16330000,     0.11778903,     0.04551097,    26.65374105,     0.00000000,    26.65374105,
  298,     0.16330000,     0.11751788,     0.04578212,    24.60728314,     0.00000000,    24.60728314,
  299,     0.16330000,     0.11724767,     0.04605233,    22.70321128,     0.00000000,    22.70321128,
  300,     0.16330000,     0.11697839,     0.04632161,    20.99376885,     0.00000000,    20.99376885,
